track_id,genre,era
57i3M29DWoo7RDk0Tf0LZG,pop,2000s
1UREw2MCfU0xwBzCAjxlUD,rock,2000s
2fXtvX2qWh6CsUdKtaqddt,edm,2010s
1hKdDCpiI9mqz1jVHRKG0E,rock,~2000
6DlsyQu6NCdRaJvCk16A98,latin,2010s
2e9EZ2V5QGGZPMJacO3y0Y,rap,2010s
5XcZRgJv3zMhTqCyESjQrF,rock,~2000
32UioUCnMFsr2UN7SvDyXj,r&b,2000s
1cM25iyn6zKOfnywTNtvyb,latin,2000s
3cfOd4CMv2snFaKAnMdnvK,rock,~2000
5D9ZeU2cczxUtzRDTpqLQZ,rap,2020s
3dUWDwfw7c1no8AL37PIJZ,latin,2010s
2lxz1P0ECfkjVMb5uOAYSN,edm,2010s
2OeSwSbwlmn9u8SsutfxPO,r&b,2000s
1M2hRrYg3dyf6QTbjBX3vM,edm,2010s
19OnJPfQM12cSK8byhmk1F,latin,2010s
5QGcPVSJ8FD8eicZvMcNcG,rock,~2000
0TaT50ZZxT4ytZxuqkE3A9,rock,~2000
0fQuzbQNLcD1ofo7B2NcFI,rock,2010s
3dTmgecC7MCMbteWjf8Ls7,edm,2010s
7nnWIPM5hwE3DaUBkvOIpy,rock,~2000
2aQvJuqjeJFOPHinHNm4mI,rock,~2000
07efOAoPwcRdd4W6gi8BRF,r&b,2000s
6Dy9ADyJYhwUT2wVqBRqBD,latin,2000s
1emxi7e5EWFsJmwSKTuUDH,r&b,2000s
2ezqQeBiC72gwMJoO4w1hA,r&b,~2000
5bmS5SJDhaPfT03jMjiv2F,rock,2010s
4j2Z0fivH9kDUhqG69Z3Aa,pop,2000s
6FzYhrPQqISyxCTttPfid1,r&b,2010s
5hxQjeuA2LfTtJ4WiJ0Ec9,edm,2010s
1MTMedlCphum6mRcd8YzvE,rock,2010s
48G3g0cNjZZLwRTTcBbc1u,edm,2010s
73u9bIUEaSBI2l7xXETSNt,pop,2010s
08j39t4KwPnn0Ak7Axd1bV,edm,2000s
02yLzMazdCqRGUDcW1cbxC,edm,2000s
4GNCf7mGb5NmZPx4NbHO9h,edm,2010s
7smCjIc7MoUM4ay55LQrdu,pop,2000s
6zMUIb4uce1CzpbjR3vMdN,r&b,2000s
3mN2DtljBhnrIpc3Nu2pJ8,pop,2010s
3hRwcwpkOenKHjOsyIwTxf,r&b,2000s
6m59VvDUi0UQsB2eZ9wVbH,r&b,~2000
1hsPZY6oWcPfFPqDEQmMaW,pop,2010s
0Ko737UNjXO17LK4Urdlwo,rock,~2000
4gMqB8Vs2NvA3usbZoPgdv,rap,~2000
5XWaXNh3jEy29P1S7Ug1v5,r&b,2010s
7yws3pF3FFguwT2Psi6c15,latin,2000s
1JYfHi3cPAR8983cL45bLp,latin,2000s
3SVAN3BRByDmHOhKyIDxfC,rock,~2000
2jCKumLNhm0y8DLYRM0XLB,latin,2000s
2PzU4IB8Dr6mxV3lHuaG34,rock,~2000
60f9lgHK7keGA3b84L0d4l,r&b,2000s
2hb2C7LOzkXRHbz4d1NapC,r&b,~2000
5gO27f0383F5AmJoLOkN3N,pop,2010s
3QZgmLxDNni6OK6585IH6S,rap,2000s
5GUYJTQap5F3RDQiCOJhrS,r&b,2010s
7lQWRAjyhTpCWFC0jmclT4,pop,~2000
4BsX3Li27mT1QBN0eTRKEK,r&b,2000s
41U86awdgg7CKQUA4twR68,r&b,2000s
03qLoMUX19sxaOwvLcKhJG,r&b,2010s
7CpbhqKUedOIrcvc94p60Y,rock,2000s
36MAwMm94K15Zrc2DrSxGE,r&b,~2000
4pdLZsxq0y5oJDb6Cxlokw,latin,~2000
7kzKAuUzOITUauHAhoMoxA,rock,2000s
5nE8cbCDUX2mA2np9smrSH,r&b,2010s
2jsbLRAHKu0FCZcbySednM,r&b,~2000
6klLvorLoo1sxvZcjJIY8I,r&b,2010s
50r1EUDpmSZRPo5aIZpmWi,latin,2010s
305WCRhhS10XUcH6AEwZk6,rock,2000s
5QXQy0f2q8wJNpPwJtjifx,latin,2010s
1QMAfFKLQKGAU5nnOhcmaX,edm,2010s
6xhEQmrVvtpEdw5mfySgJw,rock,~2000
4jw4BotdO2WfbF0U1J7mXc,r&b,~2000
7rn94fZKrOwHunAgWtvJUs,pop,2010s
5irqG4XOzMFGzG5ZnXFAZP,edm,2010s
6YvIfawv3lpWKbezzrdFz2,rock,~2000
1GtVGc1UYin3zpMUdNSSpM,rap,2010s
5TwHsJUggwl7XFDv23ihSq,rock,2000s
0DgOmXeyDY7mMqcjelEqse,pop,2000s
4omLxn4XuiHhpwTpO9Yj68,rock,~2000
2eknDuc5IeulN0hnwEZsjF,latin,~2000
7l3E7lcozEodtVsSTCkcaA,rap,2010s
0vnzk4L0JyMODSqLp3pHwo,latin,2000s
6MvGg9X7lIt64WW28Nxfxo,rock,2000s
2LawezPeJhN4AWuSB0GtAU,rock,~2000
6x4tKaOzfNJpEJHySoiJcs,latin,~2000
2aR6SYRJxy2QsBxA459ATF,r&b,2010s
4CdH04HcZHMBLtDULDHFfe,rap,2000s
4lhe5Iy0XVRoySNQYMvP1l,latin,2010s
5ZdzNVOmCSp5HFLk0EgvJS,rock,2000s
4JehYebiI9JE8sR8MisGVb,pop,2000s
6VixoRqnikN4QqegoKUSbH,rap,2000s
6CQaVuICm1WVXyy3SZ5jEI,r&b,2000s
7C1trmcQQ5n5RNy4l6ziCv,pop,2020s
6V1bLBjSgfpRfzYHiWvg3B,rock,~2000
5gub2bpJRgJP4m4MliqtdV,rap,2010s
6BDzQttUdcszjA8Fxqo1zQ,r&b,~2000
0arItEjl5jRh5FE7zyrv4A,latin,2000s
0LcnZnhSQsoa9Dc51tj3wa,latin,2000s
3upCmUgdchN3u0vkedbC5S,r&b,~2000
1O34fFJyV7djSqRtOuRSVh,latin,2010s
59xyRqG06dGbTmmJFVFbyQ,rap,2000s
4J82lONPEFQ0P9rnkUahI3,edm,2010s
7At7pljkrkgjwy0utWu2xx,edm,2020s
3J58Ccc5iTbCRnYx2xjo6d,rock,~2000
7offICpl9kla5kC61uUAs9,edm,2020s
4OWqV0YrzAJhsMvVdBB3a1,latin,2000s
7kQkmyoHCEqwe7QwDbkSXM,pop,2010s
1DvFERTMTHRpLw2hKiqz3h,r&b,~2000
36orMWv2PgvnzXsd5CJ0yL,pop,2010s
0NWPxcsf5vdjdiFUI8NgkP,rock,~2000
4muAGMNipTEtIoYfMa9QL0,r&b,2010s
0k5YE4nhWJdgzhyTv0YPHP,pop,2010s
6Ozh9Ok6h4Oi1wUSLtBseN,r&b,2010s
3LueS3mbuB1yaJNN0Ale6U,r&b,2010s
5j9iuo3tMmQIfnEEQOOjxh,pop,2010s
5Ddu4AaN1VaZ1MTg1neCl7,r&b,~2000
2GyiPfu3exRASKLKZ8p6FB,rap,2000s
09oZ9eXQ2fo6YDrPzJqAoP,r&b,2010s
5MFAwpOy6NHboIXFCsKiTF,latin,2010s
3P7qStX3ECFOLfjrXuLzbc,pop,2010s
3iRMZq3iIaIBW5bH4VgWtM,latin,2000s
5t3FYiaVQ9c5wqt9RwQDFQ,rap,~2000
6mwA6YiKDjAUG8kWvRRUPh,r&b,~2000
3MnwLa9KRUiv2gNFtWPvib,rap,~2000
52IWmLOUfIW2a8dHnMW0Gt,rap,2010s
4QlzkaRHtU8gAdwqjWmO8n,rock,~2000
799azdZNV34Z1w8CQ1z9ds,rock,2000s
3eUsSFWf6Aq5oCK9lTI4Q8,r&b,~2000
3vQQ6sNWRLfWXrnL04bIe0,r&b,2000s
4c5rHzLbUDJZ2mOdr01ciM,edm,2010s
6Uw77XfBxwg7VX6mMdqAmT,rap,2020s
2RNd6VgxG19db0zs0M1C4Z,rock,~2000
0W8NvcMsIuygeFnfNz2KnC,latin,2010s
1Mx8KJepMb2IwZyE4dYGme,rap,2000s
3zCg6CUmhxHukbUs0nd7ar,latin,~2000
70SvleFZgN8XM1vCMh68QC,latin,2010s
4R7kumtHnf5SsKyPYrVO5r,rock,~2000
7Hjr124CfhS8HYAHJitVO4,pop,2010s
5MYFw4T2gy52pOGBN4EYHS,rap,2000s
4iboX8xYIzgfe7LB5N6DEa,pop,~2000
23mnIH4CZemgZgkyb0W1cC,r&b,2000s
4ANjm2hzxA154u1slPxyeM,rap,~2000
0es33Xx9LmJoIPwlezBCmJ,rock,~2000
43ncKp8gVEEKQ0HM9XI8pw,rock,2000s
0cp2XLX31L5CGEZDlD6tzJ,edm,2010s
3zIWKwDZU8loj68URlEQAf,rap,2000s
4UZlEcQmkAeh4mYokk8TNs,r&b,~2000
1DBtVHYl2lwLQswEUvkIEv,r&b,2000s
25Jkn7pfe0wQkWLxRkgW6i,edm,2010s
7FjZU7XFs7P9jHI9Z0yRhK,pop,2010s
4urxRqBRiaH0i20OKBsgxc,rock,2000s
3qg3xTiFPdUgyUOcpoaAHU,rock,2010s
0S5Ho90thU4mAxMW8ZItbq,r&b,2000s
2RZuubseYpBLHdUZy2OiMk,r&b,2010s
3w2GGz0HjIu9OcWXINRFJR,rock,~2000
5dewQ7ojISR32NAYNHFYWC,pop,2010s
0DW5anNzTO7h0OlKqFsVQ6,rap,2000s
4phHbFt0h1NRXIgMNM8t0Q,latin,2000s
60rXUfCB6dAErFNNzfUs0J,edm,2010s
43A8FeaAetF2Imc28DX29I,pop,2010s
1FBxSnAunQPxop3eTeOmE4,rap,~2000
3xVC56rIYsxy1bMuf5ijpA,pop,2010s
7MyLZa5CPNFFfpqDXkZZmW,pop,2010s
57GgptBE1aWcVn83dWVjU1,rock,~2000
7hzWjHAnpzmR27WC3eCufG,r&b,2020s
2mehHNForRahnPueLQAgfv,rap,~2000
0xJLcjd0gaZct43xG1UlXS,rock,2000s
4c9WmjVlQMr0s1IjbYO52Z,rock,2010s
25hwApAUAwTmsJgVFzwuy0,edm,2010s
63peVCtLTPd0aM9x5j97sB,rock,2000s
39Gb80bu5xF0rQtAxTxUS1,latin,2010s
25P3eWNVZWofL0nXhMyDwj,pop,2010s
6VcyvtPgCTDJcay6h31cji,r&b,2000s
631W6GfTqgZ0YAeoICDcLf,rock,~2000
7fkbO9RJWW0zQAtXBu5ixb,rap,2000s
6rQYJeJ7taRNMeXQVP3U5d,edm,2010s
6bKuIK89XZFe5fwW8whUlK,rock,~2000
1z3ugFmUKoCzGsI6jdY4Ci,pop,2000s
2vt2BP6sUL880eCECrheOm,edm,2010s
72LFgoXC3a1sOKZM7jUeTJ,edm,2010s
3jEBoIiTgxffp0ilDu7CpI,r&b,2000s
0t6u4mHewKI5Ktl6Fo0dH1,r&b,~2000
2WNP92cnREKAU4PmzwfKvf,rock,~2000
4B9lC39ZaRFEku3aneRmAE,rock,2000s
6FMcZqnhQD6tTzdpeNOp89,r&b,2000s
6cFZ4PLC19taNlpl9pbGMf,rock,~2000
36TvWO91cTW7IdDaKZtuCQ,rock,~2000
5IrEe05SfQknNhmAgCYbVI,rap,2010s
2Pp1ZQ4Wt8bm7UmYVAvwPO,pop,~2000
2L82XvyoCvUgePuljcA00o,r&b,2000s
5DuTNKFEjJIySAyJH1yNDU,rap,~2000
2sz2I6oIk9BqC4Ow7KbdGY,latin,2000s
5K80qDIi8z8nfgiSGsQap0,r&b,~2000
6b9eQGMWwf7Du1cadR3a8c,pop,2010s
1cnA8Zf6McVyoWTr8xf0Ml,rock,~2000
5zlwdlqDZ1cIr53ufIGBGh,r&b,~2000
0SiywuOBRcynK0uKGWdCnn,pop,2000s
2adTfABiJJQpZWlujYO3Qo,pop,2010s
7d370xeaJldl9wZ6QnL3zs,edm,2010s
7oLPStzymWKxwHlCUkAwNm,rock,~2000
7d40MrlRZ750AMf0J76uZT,edm,2010s
26FJA5apYWeehOGnZdUPob,rock,~2000
2PwwiKJYMYbuWh7j5yAbwT,rock,2000s
16Cs9KsHzgunxaEfGrXysG,pop,2010s
4Nu8sEejt46770gDUvFcrF,edm,2010s
5YT6EzwPldMABUP2C2mAAz,rap,2000s
122nU5ENr0Y3CX22FvlKi4,r&b,2010s
7ptv3yXdBWwzO7rVA62rwy,rock,~2000
52Unz8y3t5z69XQ7mudzSt,latin,~2000
325ipyWkzIGakH2DJgDlOT,rock,~2000
0KDhCCh1IAWcfiq458anNn,rap,2000s
0Ha2AZQ1cHCxycIpmLyKeg,rap,2010s
1YC6QGUV2IppNyNJHjr29n,r&b,2000s
69S82K7PwFBFYB0DDpJflE,r&b,~2000
4qSsjDGXplb6422X2INvFW,pop,2010s
78xQAmZvT0rLAqGEMSu1ZL,latin,2020s
57Py9BTgsrGScQIXqbiaaT,rap,~2000
059bcIhyc2SBwm6sw2AZzd,latin,2010s
1xKQbqQtQWrtQS47fUJBtl,rock,~2000
6HSXNV0b4M4cLJ7ljgVVeh,rock,~2000
3MjUtNVVq3C8Fn0MP3zhXa,pop,~2000
3FmAUR4SPWa3P1KyDf21Fu,rock,~2000
7tyCCjJJ28l8QVZ72URf8h,pop,2020s
20Zj7TB00BDSp7KLUJaEvU,latin,2000s
4sYpT6DUbqdeDiyzHFaW85,r&b,2000s
0Clwo8t8LxxExXDJ7AqeVg,r&b,2000s
7rKCxh1LEubDSotIwPA75Y,rock,2000s
1afvj3F24pPABgXenbjmdQ,rap,2000s
0xrdEQUNJlQEidMI3GZ3UC,latin,2010s
2xcbiKAv7KQZhQpAFJmucE,edm,2010s
1OhctVvuAU8kVCtzDWsCTj,rock,~2000
38peLHRTxGZAd5TpEO3gB9,rock,2000s
6owWrsY92TkKE3CvW2LsM9,latin,2010s
2h47SG8bNphmicAll4H9RV,rock,~2000
3OQu3z3okKVmWxSXTTHak5,r&b,2000s
6qONQJm59lYOH2Ioa5bb9X,pop,2010s
3HVWdVOQ0ZA45FuZGSfvns,latin,2010s
1hoLUVBx0ixX3kn0EX0P5n,rap,2020s
7FVFloQe45NEVyt7VmntKz,r&b,2010s
5DkwgbwtvFzj7ITGkaSGxS,rock,2010s
6uCsQ6JlUCEKTRhC2kQjPK,edm,2010s
1cIbogH3UKRqDO2tasfPTg,r&b,2010s
1YDFdfd0ozvJKa2KG94vHg,edm,2010s
6U6UoE9LfZjeM6esvEdgCP,latin,2010s
6qAM8wwwLHsaDdgrmMce4c,edm,2020s
4f49sFQko7jHLEFd3tCf5p,latin,2000s
6nl32vTZsMv23myzbRSAea,pop,2020s
05WdvsIv2e0Zf2cZHhESrS,rap,~2000
0weAUscowxeqDtpCgtbpgp,r&b,~2000
5SZ6zX4rOrEQferfFC2MfP,rock,~2000
1Wp5qiJokEHhy7YkIrBXgY,latin,2000s
2oENJa1T33GJ0w8dC167G4,pop,2000s
1SVm64B4Ry7dqFSxHY8e65,pop,~2000
2MPxWQdCMjdZheBI4ytaW6,edm,2010s
1b4QQFr0kifiSkzHb5kni4,latin,2000s
2R4gp8sppwatyDq48Xsu9q,r&b,~2000
0dEPlb8waIqRtKpLb3l6So,latin,2000s
3528IXKpbb7OMjdjWYlbfD,latin,2010s
1jbRXE0cGEDFBEnrdrAwug,r&b,2010s
1M2nd8jNUkkwrc1dgBPTJz,rock,~2000
6vHJpgX1QTYa9SVXankGVR,r&b,~2000
0ntQJM78wzOLVeCUAW7Y45,rock,2000s
7yaMJeDKiDCGC35LrP6EYU,pop,2010s
6b2oQwSGFkzsMtQruIWm2p,rock,~2000
0rRHFywFG6H7NAl2wMMCZg,rap,2000s
7cFpB4ozcSwXuhqjvNbrbP,rap,2000s
1EKfW3pjgfLpnsYMZR9xVe,r&b,2010s
0mUyMawtxj1CJ76kn9gIZK,pop,2000s
6sxPpL5WehUjoxQ0o5hf6w,edm,2020s
1Qbca84SoalSDtwF73xbxG,rap,2000s
6QZtmgaUkxWk3Rlq3Upll6,pop,2010s
6bS5OiM8fa9UQ2WxPT2QIl,r&b,2010s
2hdNya0b6Cc2YJ8IyaQIWp,rock,~2000
5YJ4BVvTFmVCxUyhKejHfR,latin,2000s
7pamxApUs3CE8t7tKmUJ6Z,r&b,2010s
10eTLaBl3MPqKzgm90ZfrU,edm,2010s
20vHuJe3q46MNt4Zj5UNQ5,rap,2010s
6Thw69oeS0M2N553QGRv8g,edm,2010s
6ORqU0bHbVCRjXm9AjyHyZ,latin,~2000
3C8xkK4Cir2QmiaN07GIZs,rap,~2000
2mj1Z5bqu0UfW4o4a7UxpW,r&b,~2000
4WGv2uh5zowr2IHKVwLcQ2,rap,2010s
1qUhvc5I1ShxYy4QMZ7vK2,r&b,2010s
58s4iqgXFzXhBndBkg2AaD,r&b,~2000
6FsQrRpBLgsrFeAeiQqytm,rock,~2000
7Je4aDuchYqv2YWMudH5ZM,r&b,~2000
11BhB0Xhbnb9fM7xBGo1Eh,r&b,2010s
3c8xULQwLwLKMEAp9T8l2o,rap,2010s
4YPhn26bIFm2KUkL1VLzQG,rock,~2000
5tYv99LXO4gEXU8BfWT5yn,r&b,~2000
330XSiXMe9wHbE8Fy4gPth,latin,~2000
64M7vSptOdMCuHwYzKuplj,r&b,~2000
3UQAKY0SUEonxneROvv4jy,rap,~2000
4MhTFsyqIJnjsOweVcU8ug,rock,~2000
158DIbrVt4YbqNnWyRCS3P,rap,~2000
2ksOAxtIxY8yElEWw8RhgK,r&b,2010s
40riOy7x9W7GXjyGp4pjAv,rock,~2000
63nVsCAdxu9OdeRhe58wiE,rock,~2000
2RaVpm8NbOkejowL9KlSO8,rock,2000s
6yYnde58z3wfPjJnljXwe0,rap,~2000
0ak9xScGzG7JaA1BUlLb7S,pop,2010s
4oUsaxFNEZUidANbrhbWaM,latin,2010s
6nbWsD9NuzBYxn52iRLRBL,rock,~2000
3hufTfiut1kwcJthiMB7Wo,edm,2010s
1Je1IMUlBXcx1Fz0WE7oPT,pop,~2000
6NWq3JOKCQ21Av7y2q5RFb,edm,2010s
4aPB8rSxGFISs0o6V2LrTy,r&b,2010s
2xrW6sZRmahuSAQMxO4BmJ,rock,2010s
5MISpOLjlHo6BO6sZD54hp,edm,2010s
6KPMVAR0DaZ0kXzgZk4xKP,latin,2020s
4gvea7UlDkAvsJBPZAd4oB,rock,~2000
0HsVEzGLqUHpj6EEhxOcp5,latin,2000s
4xaHjQrA5nAeqmy15AgLPT,rap,~2000
5wlscxWc7OyrsE22xToo1N,edm,2010s
1lATXTBJDHwawvT1UfxWu3,rock,2000s
4IJuJUFUJfuUuVMJEvvGhS,r&b,~2000
1i7MnatuVb8zlDInTe30JP,r&b,2010s
1i5oEx2vFczQ2sCY3c6Kn5,rock,~2000
4H7WNRErSbONkM06blBoGc,pop,2010s
2kLf4myxQME1Nd0voeKZri,pop,2010s
1xIxMz1sNQ4b6svH1GuTtF,rap,~2000
59bem62WIxhdH76jIWEm6S,latin,2010s
37bE9UJW1aizOQVxooJPoH,rock,2020s
6SsP9PE7JT83QZA8kEYHVV,pop,2000s
1b7T8NkRNgkUwrNcGSQI38,rap,2010s
03SrVtN1UcstvinRAjrfff,r&b,~2000
1comODdI862K7ei34XZRa4,r&b,2010s
3aFoTYsFE6N4g7M7b362cp,rock,~2000
79lmvU7Qmc8QpXilbSk37z,rap,2000s
2KFg8kjYy0rYjWsXGhEQHN,rap,~2000
1cwkOoHqYe9uBPu1q40QUT,pop,2010s
4fwo6czG5nvOQMzhOto1ya,edm,2010s
01M4Wng6jF5uoNEHLl2OIn,r&b,2000s
2ueKL2MWoyfg1FnBpHOfbH,edm,2000s
559cZxWbBgXPonNmdxQJne,rap,~2000
2JQRlt3HpTCpRvcfDsbwic,pop,2000s
19HjHUjCfDrEYhVSIKG6nK,rock,~2000
1PtL0YQRtq3qxDGUSwZPJ5,latin,2010s
6EElYDYyvvohMNDbYnrvn4,rap,2010s
7kigmgx2tJJsZHKaa2QC0w,rock,2000s
4FHThyT81RGEPRW5ZTL00K,r&b,~2000
6K6aIhfjYMTfgquU7xUhZc,r&b,2000s
4sLtguRBis05qfsBgJ1IdN,pop,2010s
1bHwmGAPsDShzHi4b23TBY,r&b,2000s
7LP4Es66zdY7CyjepqmvAg,latin,2000s
2EDHz4tC3pZDkxAJln2sB3,pop,2010s
3PnczrUPUE8F2gDYw4Eyt5,rock,~2000
5PdPaLUmJcGB8SiHMtlKPM,r&b,2000s
53hVPJEU8QOtEkHekMVFNU,rap,2010s
0JiEGVMAF8wzdnmXVNxELS,rock,~2000
7E3gF8d9EEXRqLzsNKFK3A,r&b,2010s
3MThD7whZTtnIzx1Vq1GZi,r&b,2020s
39YovPslPCXbFYhlYjsZ2Y,r&b,2000s
7nDIflSHQXzaa8zupxwv3U,latin,2000s
5Uf6OfGfz436zAegn1kui6,rock,~2000
3P6fS71hWhZvOnnxQojJ0Z,latin,~2000
6i4hX1H06CZsc5GPSjnVRB,rock,2000s
1bg8OvZcoYvvQl2WwDCQXI,rap,2010s
0E0ZAWynZx0CutIg4rb8q3,rock,2010s
1DtIUgVGJNGJrw4B8ApkPM,rap,2010s
4ItljeeAXtHsnsnnQojaO2,rock,~2000
4xeCIrsyuB845UFCQsOxAV,r&b,2000s
6VFL44gNHrLFZ2d9YwmrVO,latin,2020s
5AtVmp8JU2aar7PUKx6pdh,r&b,2010s
2tMkYJbCdaL8p9NDTU3ISu,r&b,~2000
16q3ZjCy9TFLKReke8ul1I,pop,2020s
08qjPXZBdEyif5PxU2AY9S,pop,2010s
3ttzGcgmxvD8iGyb3NEZVr,rock,~2000
7b1B5NNjkoIpNbGSw1ffP8,rock,~2000
3cc0xXhN0KMcBQaUzGEEOv,edm,2010s
0YkJU6TjjwzsVXUPRIO0DB,rap,2000s
4lEuGfkju3qDWHgn8inAZ9,rock,2000s
7dLOOzJGQnsgqFcflWiEcZ,latin,2010s
00nvL9u5K8jEJ6TSxGdtPK,latin,2010s
3K4HG9evC7dg3N0R9cYqk4,rock,2000s
3n3b5WNEohHP7Ou4ndBo6b,rap,2010s
2iclfHORMqpR3TxuhwVRhD,r&b,2000s
7oKLdbEvgGUgqgMyhiptrS,rock,2010s
6ya6FdIQAAwH0b2GkKNFs4,latin,2000s
2ZICF8SFI5tHttaLJKMY1X,rock,2000s
0r7ytFBs7IucCT8CxES7Os,pop,2010s
3aIhJDHxr1kgTSnutJxPTH,pop,2010s
6ReA6ibkmZ2cV8nMAnZZ8b,rap,2000s
0aEb1gDzaQMb53iXXoM7Lj,rock,2000s
1mKXFLRA179hdOWQBwUk9e,edm,2010s
6EsBn1Md8C5YdbCzvwvZq8,rock,2000s
6Lx2NpY8Y0hdeM7bpjrXsH,edm,2010s
5G8c5a3ndzhKoEGvYQVa91,rap,~2000
0DqMWvzd9AU6z5LBEYSs4r,rock,2000s
18v45bO9woyaa2EbNT0BZI,latin,2000s
34zDUyiDm5X7ncq2EGnpSZ,latin,2010s
58Jkqs5MtV3GXwnq6yq5v4,rap,~2000
2nNKXDFRz6cog1kolC3efq,r&b,~2000
3msKIQc0Yjuz3Zn39g3KLX,r&b,2010s
3QmUhaY5KZiOuaUH8H71LG,rock,~2000
7ATATJztoWLcqDAcVVof0C,latin,2010s
5QgFvAiE7oGCBLt20wYYb4,rock,~2000
0YImOCkIJ2PWhCXaURCZnY,rap,2000s
6MILn8ouz7GyrutoOLzWIF,r&b,2000s
4USWxDtF8lnLTTaQDs2mQa,r&b,~2000
1FY81Z8My4fvyfwVlLcZ9a,edm,2020s
1pKYYY0dkg23sQQXi0Q5zN,pop,~2000
1YXZUxazSjL6ylJR5Fft7h,edm,2010s
36J64RkkFvdrJNKfiwY0iB,pop,2010s
2QVWfRV6tHKgK0RoWaIrcK,edm,2010s
6e1rpOJQIXivYKXOBLoAn2,pop,2010s
31010AUbrLuIM46ucf88QA,rock,~2000
7lTIrk4YNIy6fzb19xreIe,edm,2010s
1qRA5BS78u3gME0loMl9AA,rock,~2000
00PLtXXER1XcTRZvs3LioS,r&b,~2000
57MflfPN3ObQQAQtPUp0WF,rock,~2000
3ykSdTGmYPFl8pDBXer1zG,rock,~2000
2bzwRD4vAbK2xE5Joddb4f,latin,2010s
1Koxb4StDE2K7XsuDunx76,latin,2000s
07fqonJcksfEG2Fav9SDA2,r&b,~2000
1yV7pm9O3dsM4WvSJnnMcQ,edm,2000s
6JkES1jmcqmUOWCJTFXu0D,r&b,2000s
0ZGLuduCPjgWY1n85ykgMe,rock,~2000
42iJJMoL4z1GASlLmC3eYJ,edm,2000s
0Ll60pqkEBHqzdeclRHdnl,rock,~2000
7DB3CEV6Qv7ElYjBpsI7mg,edm,2010s
0DbRkFE2KAyNXnKzD9inpV,rock,~2000
1GbEE9qAmGaZ1uO78xPiMC,latin,2010s
3Gm0yg6GQN1tFnhUGYKQQT,rock,2010s
4wvKPOCiOlZh6xwwympC8c,rap,~2000
64UioB4Nmwgn2f4cbIpAkl,rock,~2000
4QQh68kaayJYrYyovGrkHy,r&b,2010s
5he7AYCR3MGloRnuWEMroT,rock,2000s
6iV7QmMUPadq6osYqSM2wF,rap,2000s
5nkAJwICnwnzsriZCcastc,r&b,2000s
0A5gdlrpAuQqZ2iFgnqBFW,pop,2010s
2y6EbYibgxMVQ0T5YjZYWN,rap,2010s
1gpHMfSpviLSP9CNAeb5xt,pop,~2000
4SZ3B3y1TbwTK4OIXMOVEy,rap,2000s
0QjploZFoXNkEeARysbQmk,rock,2010s
2vAbKDdqA6cEBHU9zQiA8g,r&b,2000s
332HLjESTywYrDN5is9mdT,rap,2020s
2sXp9Qmvc7mRaDBjBgcGGi,rock,~2000
5HNCy40Ni5BZJFw1TKzRsC,rock,~2000
1EYzr2S8PJmqUsRMkX3cSP,rock,~2000
2S7GH9bhVzZY6ToOc4T7Q8,r&b,2020s
2SyOC3U8VQiFq51jiBRxGz,latin,~2000
71EHOyEOhNx1SzTebRRyng,r&b,~2000
4twhYPDyCP6ICeW3TtQVxP,r&b,~2000
0ivarc4umuzp5I3J7lPDJc,rock,~2000
7sKMSfuvMyVNVwc3YhWifk,pop,2000s
3OIoy3TNU7CL5PTaHOGmbR,latin,2000s
5clFSlfkCRlhnH1cAQjSBi,latin,2000s
560bmVbJ73hE75bunZ8SNa,edm,2010s
3PP7TRychfSQiAZgtq1Xjv,latin,~2000
73jxc8OqPUqXEzsRnCgw8M,rock,~2000
5IMtdHjJ1OtkxbGe4zfUxQ,pop,~2000
4igIYHF3B5VBxEafHauVo3,rock,~2000
5jafMI8FLibnjkYTZ33m0c,rock,~2000
4TnUKixNWMfajncgdSwFoi,latin,~2000
0KHHrBbdvuJ6knLxj7dqkw,r&b,~2000
4obG9Fz6AECFXQb12MeMRz,edm,2000s
3PqG25cnEC8xQdsO0SkzQF,pop,2000s
47FyQCd3TYLrZ9TU6MPaWK,rock,~2000
0I7EJmk6S47mpVh73dB02r,rap,2000s
5GSPbwdtRrHJII2T8AOckK,r&b,2010s
4i6wwcBc3Qrqir83xBdbM6,rock,~2000
3Os5bJt8sa607te5xqyNYP,r&b,2000s
5Y8tRPmMejeSw2B807Rl0j,latin,2020s
1VvsWao3Tx3QjkWgr6sTaO,rap,~2000
5Q41NLTmGbVPozwHKK7bk2,rock,~2000
1y6e9wIOb6FBwH13erkDwO,rap,~2000
07ANB9prOyNTWnMbDGNzdW,rock,2000s
2yOm4lN7aTygtXanJFNFWU,r&b,~2000
6ltPEsP4edATzvinHOzvk2,rap,~2000
2Vx8E3K5icPZR7OCklWBXX,rap,2010s
1AEYT6VxrxXPMoQUxsY0E4,rock,2000s
0iFlO6zAJQf5tAwScQXWOx,rock,~2000
2iObjOsy2vpsariW4Y7hQg,rap,2020s
1wdqv5VdrES0w8Xl4bNFrS,edm,2000s
4ghmwqS5ipMJjmiJwKsugt,r&b,2010s
2dXotVqm26NHYLp5oORx50,r&b,~2000
3TXIXYKb8c6Lj6v7TcU0gB,r&b,2000s
3yp9bZjCLb8E8Lqi01Sxz4,rap,2010s
3d7W9cysz9P6RpmuNkDnnb,pop,2020s
53rkN7z3bKorDSIxDvqXNt,latin,2010s
