track_id,name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,era
7HqoRcDRp7zNjbXAlt3r8b,Heavy,The Bloody Beetroots,35,0.653,0.966,0,-4.588,1,0.125,0.00355,0.692,0.151,0.504,128.987,281280,edm,2010s
3IALoA4pQ7vMHpD1roexrF,Ambush,Inklings,15,0.509,0.933,11,-4.591,0,0.0547,0.00147,0.00345,0.352,0.58,157.971,200410,rock,2010s
5m8AOU4gnuD0zuC5TJUc1J,Panzaknacka,AK Ausserkontrolle,50,0.627,0.887,6,-8.899,1,0.64,0.16,0.0,0.114,0.23,94.52,173107,rap,2010s
7L605WhF5EGf34ggj87yK6,You And Me,Lifehouse,19,0.461,0.446,7,-7.703,1,0.0267,0.1,0.0,0.169,0.375,139.868,195493,rock,2000s
0rzNMzZsubFcXSEh7dnem7,Hold Up,Beyoncé,75,0.524,0.397,0,-11.936,1,0.405,0.745,0.0,0.521,0.552,80.744,221093,pop,2010s
6oE2dMTxyo0lwqdfzRFPQw,Echo,Tess Posner,33,0.546,0.297,7,-12.522,0,0.0318,0.717,0.149,0.122,0.0634,78.049,182374,rock,2010s
1w1s6WpKGg4wyLRvyipczX,Gucci Fendi Prada,Merk & Kremont,50,0.485,0.762,7,-8.909,1,0.0454,0.0126,0.0468,0.383,0.265,124.936,166560,edm,2010s
3bVwuZb0nYvAMn3roElQnY,"Magic - Live at the Enmore Theatre, Sydney",Coldplay,54,0.5,0.502,6,-11.775,0,0.0424,0.18,0.0887,0.729,0.362,93.361,292147,latin,2010s
4GetBW8bJ8lB2Y9ugFb30p,Tie Your Mother Down - Remastered 2011,Queen,26,0.327,0.886,2,-5.6,1,0.0722,0.094,0.000195,0.35,0.16,134.991,286693,rock,~2000
5BugaNbZM9Lc7qUtd5FDir,Run To You,Bryan Adams,3,0.571,0.643,4,-11.748,1,0.0266,0.00271,4.51e-05,0.245,0.667,126.504,233467,rock,~2000
7gpavVMJwJYFNUzfzUdSv7,Last Child,Aerosmith,48,0.599,0.613,8,-9.978,1,0.0344,0.163,1.66e-06,0.047,0.767,84.22,206707,rock,~2000
4Qtgcol1RusUoDzNVKwvHT,Them Changes,Buddy Miles,0,0.664,0.743,4,-9.364,1,0.0326,0.117,2.9e-05,0.192,0.824,113.071,199933,r&b,~2000
22RKxY3GXYzNiJu36nFueQ,Hombre Al Agua - Remasterizado 2007,Soda Stereo,41,0.488,0.667,4,-7.051,0,0.0285,0.0134,0.095,0.918,0.331,96.986,389427,rock,~2000
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,73,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,rock,~2000
4WpCUxvZhpWQynzvIAXmtR,Shout It Out Loud,KISS,0,0.571,0.953,3,-5.002,1,0.0568,0.124,5.57e-06,0.35,0.682,135.599,169027,rock,~2000
4KqunuQGZ25YDDSoZUnMR9,Are ‘Friends’ Electric?,Gary Numan,29,0.425,0.752,5,-9.841,1,0.0382,0.0314,0.265,0.148,0.417,94.131,325200,pop,2000s
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,80,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,rap,~2000
0DC5wcWwsGTGlBkVsb6PVe,Saturday Night Special,Lynyrd Skynyrd,0,0.548,0.593,9,-9.446,1,0.0526,0.0132,0.000294,0.159,0.563,121.31,309453,rock,2000s
2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,Rascal Flatts,72,0.58,0.953,5,-3.856,1,0.0614,0.00261,0.0,0.218,0.673,103.041,276320,latin,2000s
5Zi5RHFI0tWKkzoiob2OtU,Crack A Bottle,Eminem,0,0.604,0.812,9,-4.463,1,0.144,0.0872,0.0,0.255,0.362,81.563,314560,rap,2000s
1j1uJHqOWownbmqkCbcgCQ,Everything Is Everything,Ms. Lauryn Hill,1,0.824,0.707,9,-7.893,1,0.285,0.415,0.0,0.106,0.847,94.708,293267,r&b,~2000
1XoPyLfeY1ICagE5j8jOTm,Cyclone,Trove,50,0.518,0.774,5,-6.973,0,0.158,0.0783,0.0,0.152,0.69,91.982,204946,pop,2020s
7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,76,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,212107,pop,2000s
11dCfArPrM7kzYpUrFHal9,Panama,Van Halen,15,0.515,0.987,8,-5.391,1,0.108,0.00135,0.000195,0.0697,0.298,141.258,212640,rock,~2000
6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,71,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773,rock,2000s
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,83,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,pop,2010s
2Ly4Tl8bodR8neC1ByH7aU,Pantat (feat. Jpb),Kimberlee Ramirez,38,0.906,0.497,0,-7.062,0,0.332,0.000886,0.0684,0.107,0.17,100.026,138612,latin,2010s
2XwYeBzumtjxVbFWwhJpsy,Freewill,Rush,60,0.485,0.935,2,-7.005,1,0.0696,0.0113,3.89e-05,0.331,0.68,155.608,321800,rock,~2000
6WvaM9yVAKXKxuD6EdHPIu,Another Again,John Legend,0,0.53,0.843,6,-6.596,1,0.201,0.127,1.35e-06,0.302,0.47,82.35,241733,r&b,2000s
0CT0EoTIp9E1B5JQ0Uq2An,Let's Do It,11 Acorn Lane,40,0.672,0.978,9,-3.246,1,0.106,0.138,0.000482,0.212,0.567,126.022,187976,edm,2010s
6TaqE6fbzfOGTSnNqmsAMO,Escape From Love - Curbi Remix,Eva Simons,0,0.725,0.996,0,1.135,1,0.0877,0.152,0.0963,0.295,0.355,125.054,215055,edm,2010s
5V3kFgyxiKcOjLS79RtjdV,Smaller the Club,A Nite Out,30,0.87,0.76,0,-3.899,1,0.0678,0.0484,2.44e-06,0.373,0.926,100.004,281787,rap,2000s
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,82,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,rock,~2000
3rXfT58koa2PevJMNT5ahk,The One Thing,INXS,26,0.449,0.942,9,-4.23,1,0.108,0.0493,0.00565,0.273,0.356,137.557,205427,rock,2000s
4QHKR48C18rwlpSYW6rH7p,Mi Mujer,Nicolas Jaar,59,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,411125,pop,2010s
4VHvZjaD1sdWA7vC4Dm2Au,Roadhouse Blues - New Stereo Mix,The Doors,53,0.602,0.668,9,-8.023,1,0.0308,0.0929,4.79e-06,0.0708,0.753,120.229,248147,rock,2000s
467t3218y3yihFcyDGWjr0,Skin,Dijon,67,0.674,0.616,7,-3.471,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934,230625,pop,2010s
2uNPQ3hwOueVe35oXHNEOx,Getaway,Henri Purnell,62,0.638,0.725,10,-7.232,0,0.0326,0.0991,1.12e-05,0.348,0.426,104.929,175429,latin,2010s
1NyMdeeVDYizUcXHConsq6,Femininity,Eric Benét,39,0.677,0.63,6,-4.778,1,0.05,0.102,0.0,0.0554,0.625,72.954,288600,r&b,~2000
3Un5EZBO3kkLaFwwEYOm1M,Gwaan feat. Natalie Storm,Enur,0,0.891,0.785,0,-4.709,1,0.254,0.235,1e-05,0.0921,0.792,123.99,221146,edm,2000s
1xFliXOpcu7E89AsDAZ7JV,Breathe Again,Toni Braxton,55,0.689,0.677,0,-6.36,1,0.0326,0.0704,0.0,0.0877,0.259,153.919,269173,r&b,~2000
5SgN4mSGVEZ8TZQ5YSsKKb,Llamé Pa' Verte (Bailando Sexy),Wisin & Yandel,58,0.842,0.823,7,-5.137,0,0.079,0.072,1.23e-06,0.0865,0.635,95.017,194733,latin,2000s
3OUPJPD1OmFd8gL7ztY9v8,Yelo,C. Tangana,67,0.825,0.669,11,-3.806,1,0.0348,0.419,8.58e-06,0.205,0.796,135.044,189357,rap,2020s
0JRIh5NUNF043xDylSYIVk,Un autre que moi,Fishbach,29,0.76,0.634,3,-6.238,0,0.0499,0.0262,3.7e-06,0.0585,0.918,102.033,184147,pop,2010s
7bn5WFv9CmhcrsYb3Krgun,Head Motion,Wreckshop Family,0,0.793,0.557,5,-7.185,0,0.153,0.139,0.0,0.377,0.75,75.755,285547,rap,2000s
5e60CEqPnkrex3BI9tWnpU,Snake Charmer,Benny Berigan,41,0.867,0.726,1,-9.168,1,0.0928,0.0777,0.677,0.0876,0.717,120.002,304536,edm,2000s
34jQlhS7FGfPitCHJRd2fR,Winter Wonderland,Alexander O'Neal,26,0.551,0.292,0,-15.494,1,0.0383,0.0802,0.0,0.0811,0.582,78.158,196067,r&b,~2000
1H1f6It40uwEDpgjnRcQ4a,"I Think I Kinda, You Know - Instrumental",Alan Zachary,33,0.83,0.349,0,-14.625,1,0.0559,0.108,0.803,0.0961,0.327,128.975,172446,pop,2020s
62Rx9xRAPrUiugB7LLeI6Z,Hit a Muthafucka,Three 6 Mafia,38,0.883,0.81,11,-6.982,0,0.183,0.0371,7.09e-05,0.6,0.922,156.834,239667,rap,~2000
37YWwmlRl1GonSwjRuOiEq,Aerodynamic - Daft Punk Remix,Daft Punk,52,0.568,0.928,11,-6.071,0,0.0733,0.413,0.572,0.111,0.181,122.892,370987,edm,2000s
4E5IFAXCob6QqZaJMTw5YN,Poppin' Them Thangs,G-Unit,67,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,240800,rap,2000s
3hQCHzkE5oSA3F1xM8bpcM,Hustlin',Rick Ross,67,0.502,0.652,9,-7.224,1,0.3,0.0849,0.0,0.0675,0.649,136.04,254093,rap,2000s
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,pop,2010s
1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998,pop,2010s
0z17vAOwcPHO1f7KLr77im,You Don't Know Me,Swanky Tunes,43,0.695,0.898,1,-4.703,0,0.0754,0.0337,0.011,0.366,0.721,128.011,140156,edm,2010s
7dLOOzJGQnsgqFcflWiEcZ,Only You,Hogland,54,0.565,0.732,8,-4.354,1,0.0716,0.193,0.0,0.0948,0.265,114.901,182609,pop,2010s
2yrJ1jWo3HLksJFUqUsZE4,The Love Club,Lorde,66,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,201434,pop,2010s
6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,Martin Garrix,2,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,211890,edm,2010s
1lEoFZKzfqvuJxap6zUxiJ,7 Nation Army,Hayseed Dixie,39,0.726,0.464,0,-8.821,1,0.0754,0.662,0.11,0.1,0.746,83.761,176841,r&b,2010s
1Mj7rQgu2HTtDhKD90nnDS,Homenaje A Miguel - Live,Miguel Rios,0,0.187,0.421,0,-14.728,1,0.0392,0.28,0.685,0.576,0.073,63.248,141853,rock,2000s
5k3429BLhyd1s2vWoOHiBL,Break on Through (To the Other Side) [feat. Andy James],Violent Idols,36,0.512,0.972,2,-3.174,1,0.151,0.000102,0.0,0.102,0.305,90.06,156500,rock,2010s
17ZCxegdCt1y0reBkHVmMB,Hard Out Here for a Pimp,Three 6 Mafia,45,0.85,0.705,0,-7.537,1,0.0616,0.022,0.000939,0.0721,0.839,160.961,169187,rap,2000s
4cuHB56Vlh6dHycYLSzowC,ESTAR BIEN,ZOE Worship,0,0.767,0.573,2,-6.414,1,0.0545,0.0687,0.000994,0.0875,0.688,98.953,207100,latin,2010s
47dTK2wCmCOlYw2wLZDo1W,Saturday Night,The Herbaliser,16,0.827,0.567,1,-10.078,1,0.203,0.0508,0.000183,0.0622,0.663,89.07,306467,r&b,~2000
7JG411Bqg3I54wvm7QYwxB,Shinin',DJ DMD,13,0.772,0.663,11,-6.683,0,0.145,0.0189,0.0,0.33,0.637,84.18,289707,rap,~2000
3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,Pretenders,69,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822,240760,rock,~2000
2Y90nL1ohB4sgYELDs7uNx,Glory Days,Bruce Springsteen,67,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,254733,rock,~2000
6X5rAr7k2l5w4VbZCsHQ8v,Telling the Truth,Brasstracks,26,0.686,0.603,5,-6.725,0,0.198,0.0343,2.27e-05,0.0907,0.651,119.945,207011,r&b,2010s
7s2orxqJ8qE0aG3Ngvct3C,Green-Eyed Lady,Sugarloaf,47,0.564,0.523,7,-12.908,1,0.122,0.178,0.0303,0.0624,0.89,149.304,219760,rock,~2000
2CRbiMK0W14l71SpDKqKZM,Loca Remix,Khea,15,0.795,0.751,8,-3.661,1,0.0675,0.337,0.0,0.0983,0.537,113.033,346460,rap,2010s
6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,72,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,r&b,~2000
1JyaAeaXVFnVv5ikwWQVQ4,Electric Boogie,Marcia Griffiths,42,0.769,0.898,1,-9.347,1,0.0355,0.116,0.000648,0.261,0.968,108.141,242773,latin,~2000
56dSQsKt8xE7pAjlTn3Kky,Fly Away,Goodie Mob,31,0.854,0.487,11,-8.599,0,0.417,0.0321,0.0,0.103,0.844,153.389,244000,rap,~2000
4sMH75ctV0RVSOHZqXJpHD,It's Been A Long Time,Rakim,54,0.745,0.547,11,-7.409,0,0.295,0.00958,2.91e-05,0.0844,0.858,177.398,237667,rap,~2000
7pxL0DzPpCjjcdfQccvnus,Una Vida Para Recordar,Piso 21,79,0.703,0.776,7,-3.075,1,0.2,0.0746,0.0,0.123,0.483,182.136,215087,latin,2010s
4Vbz3osCh6DwHYv5gVv5H2,Breathe (feat. Ina Wroldsen),Jax Jones,66,0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,pop,2010s
0ELVXVHz8aPgwLySfkDn8e,Hey Ya,Obadiah Parker,3,0.574,0.489,4,-6.962,1,0.0298,0.578,0.0,0.121,0.572,155.942,267599,r&b,2000s
2takcwOaAZWiXQijPHIx7B,Time Is Running Out,Muse,68,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,rock,2000s
5F5tjGO4PWhgmi19wFuXif,Второе дыхание,Gamora,0,0.676,0.823,4,-5.676,0,0.44,0.251,0.0,0.138,0.444,86.974,190345,rap,2010s
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,82,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,rock,~2000
5JtqUa5cmxmqKL5Ua1vCOY,Vibes & Sh*t,Waahiid,43,0.748,0.333,1,-14.268,1,0.0536,0.907,0.764,0.362,0.521,89.103,112750,rap,2010s
2bwYGPDCC31QTdFca1mQRh,Baby Come Back,Player,50,0.684,0.563,8,-9.244,1,0.115,0.151,0.000626,0.121,0.564,155.145,253733,rock,~2000
5YgaxBGE09BdrdpEwkvpx2,Someday Never Comes,Creedence Clearwater Revival,55,0.69,0.367,11,-14.697,1,0.0368,0.036,0.0,0.0774,0.324,136.945,239507,rock,~2000
0P3d6JMvtpNehHfX8thDCc,ISSO LIT,CHRYS THOMPSON,30,0.881,0.681,1,-7.05,1,0.115,0.125,0.0,0.0781,0.696,128.101,187849,latin,2010s
0iRXwSL6X0Fhya8Xk8kNhl,Nextel Chirp,Maceo,22,0.751,0.747,1,-4.888,1,0.173,0.466,0.0,0.118,0.548,150.088,281013,rap,2000s
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,65,0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,238800,r&b,~2000
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,75,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,229827,rap,~2000
07Agqdd4SD83JRgN19OjdW,Magenta (prod. Auer),Pezet,63,0.742,0.842,2,-6.421,1,0.226,0.519,7.61e-06,0.124,0.569,132.993,200333,rap,2010s
4918TwZfPrxk8vKhuaqIiq,Obsessed - Tiësto Remix,Dynoro,63,0.62,0.944,11,-3.18,0,0.0451,0.000743,0.00263,0.0481,0.375,127.994,260787,edm,2010s
27LvxLKUfzL6b6WMdOQAVU,"No Shorts, No Losses",Bone Thugs-N-Harmony,38,0.878,0.468,0,-10.647,1,0.239,0.0308,0.0,0.173,0.867,141.385,292147,rap,~2000
5dCbF799lzdTCc0eHLKS12,I Will Go Down,Y'Akoto,21,0.732,0.478,7,-9.113,0,0.15,0.287,0.0223,0.0931,0.482,179.874,195987,r&b,2010s
1R9eRTaQx2HxQ3HoyAVDJo,Money Ain't A Thang,JAY-Z,0,0.851,0.703,6,-8.4,0,0.24,0.0581,0.0,0.0933,0.837,100.002,253307,rap,2000s
5mYNWSc1AE7pWS3Ax4e8Dl,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,61,0.733,0.839,1,-2.84,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,pop,2010s
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,77,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,256733,r&b,2000s
5EExhZiAXIqw6M5FFGAiUb,Turn the Beat Around,Gloria Estefan,42,0.735,0.804,6,-6.476,0,0.0347,0.0145,0.0,0.0716,0.539,130.018,233200,latin,~2000
5Tc1KlDWyRnLLXL1y6ufsM,You Know What It Is (feat. Wyclef Jean),T.I.,45,0.657,0.853,1,-4.757,0,0.252,0.17,0.0,0.0956,0.746,173.066,287133,rap,2000s
6wVViUl2xSRoDK2T7dMZbR,Bizarre Love Triangle,New Order,67,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,263213,pop,~2000
6kjlvJLh2DBsSQtqVzFh8I,Immigrant Song - 1990 Remaster,Led Zeppelin,58,0.574,0.926,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097,145067,rock,~2000
1moKeSb5S4eeFEwxy8l1vU,Quedate feat. LouisaFer (Radio Edit),Cesar Vilo,38,0.827,0.91,9,-6.266,0,0.0333,0.000231,4.93e-05,0.117,0.934,128.004,254041,pop,2000s
5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,67,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573,r&b,2000s
00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,48,0.672,0.761,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.192,244733,rap,~2000
0nT2I8JnZG03UY9jRDHe1V,Draco,Dillom,53,0.964,0.494,10,-9.0,1,0.258,0.454,0.0088,0.0792,0.509,120.006,154021,rap,2010s
4ygxtBx1enlvCscjiQPGR3,Asayake,CASIOPEA,0,0.598,0.683,4,-12.264,1,0.0453,0.0518,0.918,0.0846,0.696,115.032,297867,rock,2010s
78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,Eurythmics,62,0.648,0.755,0,-7.901,1,0.03,0.0141,0.000249,0.225,0.607,126.341,294587,rock,~2000
47rks3vghBGi3B8q7ZIFkv,hungover & i miss u,gnash,62,0.926,0.418,6,-8.154,1,0.0471,0.37,7.78e-05,0.158,0.335,128.003,166667,pop,2020s
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,80,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,r&b,~2000
1kq4BX4zZHyr4O5cJGcduh,Hair Of The Dog,Guns N' Roses,49,0.517,0.97,8,-2.932,1,0.0853,0.00559,0.0343,0.0581,0.601,134.336,234907,rock,~2000
4kjrHvBGgrRx1X14sK6pnb,Real Love - Anthology 2 Version,The Beatles,1,0.388,0.677,8,-7.262,1,0.0301,0.0527,0.0107,0.221,0.424,175.818,234053,rock,~2000
4ZpXHlV2vQVfPXUvbDSZ92,I Remember You,Skid Row,68,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693,rock,~2000
78zC6abUHZ9ntpqLXMqrmo,THat Part,ScHoolboy Q,2,0.923,0.516,6,-7.617,0,0.0909,0.0799,0.0,0.137,0.328,112.973,313573,rap,2010s
1erQfISWXcYiSsTEYSaNUe,"Da' Butt - From The ""School Daze"" Soundtrack",E.U.,39,0.656,0.886,10,-12.787,0,0.0557,0.0219,0.00042,0.0656,0.747,97.12,314360,rap,~2000
4EAV2cKiqKP5UPZmY6dejk,Everyday,Logic,77,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908,204747,pop,2010s
6MDjeiUWPPgEwLtiBrr9he,My Year,GASHI,62,0.842,0.808,11,-3.243,0,0.0491,0.206,0.0,0.258,0.705,145.03,190345,rap,2010s
6jEvloulrt9iCYW9IXJ2yi,After the Storm,Mumford & Sons,54,0.499,0.16,7,-13.632,1,0.0362,0.899,3.8e-05,0.106,0.103,77.09,248173,r&b,2000s
2ltjgZUx2DgxdYGxuyhNAd,Palm Beach,Vicente Garcia,48,0.848,0.541,4,-9.305,1,0.0668,0.493,0.0,0.111,0.768,109.909,184907,latin,2010s
5sMIFZaagXcwKiSfl95zIW,Carry On Wayward Son,Kansas,55,0.406,0.683,0,-6.593,1,0.0327,0.00199,1.29e-05,0.383,0.821,126.737,205667,rock,2000s
02uRToy7bttYcKCO3vIStA,Hit That Jive,Gramatik,55,0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995,203051,edm,2000s
2qq5HTgeJTLL9oY7b4X16y,Automovil,Ñejo,61,0.79,0.765,6,-6.642,0,0.188,0.278,0.0,0.0721,0.964,170.063,219481,latin,2010s
3Cq4jRxYpWHHgQGOaGZcMj,MALA SANTA,Becky G,69,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,173834,latin,2010s
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,rap,2000s
0Nc1rZEB2tZLgpxw5nkpEu,Moon,Kid Francescoli,67,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,390639,edm,2010s
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,pop,2000s
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,76,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,rock,2000s
5sZAwvRpnoOWrQY93LofKp,When It Hurts so Bad,Ms. Lauryn Hill,0,0.669,0.519,11,-9.932,0,0.278,0.0714,2.05e-05,0.108,0.825,159.877,342200,r&b,~2000
388YhDYxPvaDIZQHWqpB4E,Punto y Aparte,Tego Calderon,61,0.808,0.767,1,-4.912,0,0.0445,0.255,0.0197,0.0886,0.722,94.998,206493,latin,2000s
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,72,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227,pop,2000s
2rxJabc4yx6mAIsTmxg1Gv,Trampled Rose,Tom Waits,34,0.379,0.396,10,-9.274,0,0.0276,0.843,0.000897,0.121,0.45,130.709,237453,rock,2000s
12VWzyPDBCc8fqeWCAfNwR,One Dance,Drake,68,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,pop,2010s
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,80,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,latin,~2000
1BwVIIKOb2jv5Cbgau61v3,Get The Balance Right! - Combination Mix,Depeche Mode,24,0.845,0.574,10,-10.973,1,0.0357,0.0206,0.554,0.0645,0.908,129.395,478208,pop,~2000
5RxCC8ecpIb6W9MVrJNmSF,...To Be Loved,Papa Roach,55,0.478,0.977,8,-3.162,1,0.0751,0.00473,0.0,0.509,0.482,96.047,182120,rock,2000s
1VnPsEmiV3Rs5h77GXwQa4,You'll Remember Me,Ralph Tresvant,11,0.702,0.733,2,-8.149,1,0.0386,0.00164,6.12e-06,0.514,0.859,102.829,242733,r&b,~2000
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,74,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213,rock,2000s
4GqvWKAq6uKAcivJGnNAhR,Ping Pong,Armin van Buuren,41,0.574,0.954,6,-5.046,0,0.059,0.00357,0.425,0.308,0.577,129.987,179538,edm,2010s
6G0FACzGN80Dj2v4ass5rq,gone girl,iann dior,76,0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,r&b,2010s
0VJv4lPQV88hkeSRklQ98R,Lovin' U Is Ah-ight,Portrait,9,0.722,0.461,9,-10.319,1,0.203,0.0685,0.0,0.105,0.437,89.014,277840,r&b,2000s
4r4aCjakzJQuLo8jejmHV8,Good Time [GAB Remix],Nexeri,44,0.704,0.824,11,-6.934,0,0.0618,0.0196,8.48e-06,0.206,0.223,123.987,206134,edm,2010s
0mF0qafXLfwpz00zxHpsKG,Shenai,Lucha,35,0.49,0.939,6,-6.004,0,0.0419,0.00123,0.0501,0.179,0.533,159.983,145554,rap,2010s
7oW0rVleNLx2sSDbe5lLLy,Welcome To New York City,Cam’ron,1,0.581,0.884,8,-5.512,1,0.315,0.0185,0.0,0.132,0.493,169.472,309600,rap,2000s
5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,63,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,199200,rock,~2000
2tZfCSPjVDQChBwIomHjmx,Regulate,Warren G,0,0.86,0.668,4,-8.411,0,0.222,0.0985,0.0,0.117,0.792,95.312,248693,rap,~2000
6wVViUl2xSRoDK2T7dMZbR,Bizarre Love Triangle,New Order,67,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,263213,rock,~2000
77XlfkvXtMwppbEU5sku97,Because the Night,Patti Smith,65,0.443,0.797,11,-5.329,0,0.0351,0.0526,0.0,0.0997,0.521,123.428,205387,rock,~2000
1RXEb6UTxJ05RffnAWfUOE,Player's Ball,OutKast,59,0.857,0.764,1,-6.304,1,0.246,0.0402,0.0,0.425,0.579,93.071,261267,rap,~2000
6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,pop,2010s
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,88,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,edm,2010s
